Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3666287,2019-11-27 06:38:28,2022-07-30 16:53:16,2117343,254432446,0,120,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666287/ERR3666287.lite.2,ERX3657892,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030114,SAMEA6230354,simple,37657,Silene latifolia,SAMEA6230354,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,39F58D808129A65F905FCB90E59117B5,5A71045210DBF728FEB3164B689A07D3
ERR3666288,2019-11-27 06:38:28,2022-07-24 11:20:10,2903064,377208406,0,129,156,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/3666/ERR3666288/ERR3666288.lite.2,ERX3657893,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030115,SAMEA6230355,simple,37657,Silene latifolia,SAMEA6230355,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,6D9096A13078BE1DC08968E709A9F316,A8C5E48040821A4DA0F6A56BC3CA2189
ERR3666289,2019-11-27 06:38:28,2022-07-24 11:20:40,3236283,420311360,0,129,175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR003/3666/ERR3666289/ERR3666289.lite.2,ERX3657894,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030116,SAMEA6230356,simple,37657,Silene latifolia,SAMEA6230356,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,9802D4C40ABB80D2BEF1D7FAEA430A61,4A9EF85D15ACFC02BAC1EC98F5FFF83F
ERR3666290,2019-11-27 06:38:28,2022-07-29 22:56:12,1913342,229915869,0,120,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR003/3666/ERR3666290/ERR3666290.lite.2,ERX3657895,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030117,SAMEA6230357,simple,37657,Silene latifolia,SAMEA6230357,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,BD18B668541B7CC635A57DE801FD0651,1B3657A47B6B4608C2066E05E2DE8D43
ERR3666291,2019-11-27 06:38:28,2022-07-24 11:20:16,2327794,278493623,0,119,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666291/ERR3666291.lite.2,ERX3657896,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030118,SAMEA6230358,simple,37657,Silene latifolia,SAMEA6230358,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,D922B190E7CE74CC7BD1815AFCAA4D29,096C1F5960679CC2A296C0BD520DE10D
ERR3666292,2019-11-27 06:38:28,2022-07-24 11:20:22,2352628,305796406,0,129,125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3666/ERR3666292/ERR3666292.lite.2,ERX3657897,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030119,SAMEA6230359,simple,37657,Silene latifolia,SAMEA6230359,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,F0E35FD6138EF68A9C8A22E9FB416594,9A6B1FEE3838AA9EC607AB74049EE748
ERR3666293,2019-11-27 06:38:28,2022-07-30 16:53:29,2953272,353495966,0,119,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR003/3666/ERR3666293/ERR3666293.lite.2,ERX3657898,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030120,SAMEA6230360,simple,37657,Silene latifolia,SAMEA6230360,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,4295023D4E5B3DABE3AC5C30731B344C,D3C6BB21FFCB3582DE3F0CEB935CD987
ERR3666294,2019-11-27 06:38:28,2022-07-20 19:22:17,2655480,317233688,0,119,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/3666/ERR3666294/ERR3666294.lite.2,ERX3657899,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030121,SAMEA6230361,simple,37657,Silene latifolia,SAMEA6230361,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,CECB6B55C287E67869C74C97641F1EC2,93A5D68DB325128947E3B6874343F9DF
ERR3666295,2019-11-27 06:38:28,2019-11-27 12:19:53,0,0,0,0,121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/666/ERR3666295.sralite.1,ERX3657900,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030122,SAMEA6230362,simple,37657,Silene latifolia,SAMEA6230362,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,C2322ECE46F36DD637A1EC562C6BC3D3,DFCDF0894910D3F98937D1D0FE0BCFB4
ERR3666296,2019-11-27 06:38:28,2022-07-17 13:04:46,2483773,322990069,0,130,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666296/ERR3666296.lite.2,ERX3657901,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030123,SAMEA6230363,simple,37657,Silene latifolia,SAMEA6230363,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,4A51B47068C403E51C76B48FB9EC2AC1,41523067FEA4A960C1A47917D9202C38
ERR3666297,2019-11-27 06:38:28,2022-07-24 11:20:00,1787278,214648633,0,120,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3666/ERR3666297/ERR3666297.lite.2,ERX3657902,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030124,SAMEA6230364,simple,37657,Silene latifolia,SAMEA6230364,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,DC59E0EEA0539FB5FE864E521CC55BAF,09B2E161B1DC919E848066D88FC9F96A
ERR3666298,2019-11-27 06:38:28,2019-11-27 12:26:00,0,0,0,0,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/666/ERR3666298.sralite.1,ERX3657903,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030125,SAMEA6230365,simple,37657,Silene latifolia,SAMEA6230365,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,2FC6AD4982BED7DC927659670B85213F,B55F7661E9E64B4033B4376C302ED963
ERR3666299,2019-11-27 06:38:28,2022-07-20 19:50:20,2714320,326264626,0,120,124,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3666/ERR3666299/ERR3666299.lite.2,ERX3657904,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030126,SAMEA6230366,simple,37657,Silene latifolia,SAMEA6230366,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,F555310C63613D3E98224FEF694929A2,57EEF7C2F03A216796913B1FBF980221
ERR3666300,2019-11-27 06:38:28,2022-07-18 22:40:20,2611621,312238684,0,119,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3666/ERR3666300/ERR3666300.lite.2,ERX3657905,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030127,SAMEA6230367,simple,37657,Silene latifolia,SAMEA6230367,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,91733E0053EF17B82AD0164154AD9314,8CEC09BABF800168ED5BC79E9469A87B
ERR3666301,2019-11-27 06:38:28,2022-07-15 19:59:58,2693092,321988507,0,119,149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666301/ERR3666301.lite.2,ERX3657906,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030128,SAMEA6230368,simple,37657,Silene latifolia,SAMEA6230368,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,C750EE91265C1497689843B247CCAE0D,1D0B0DC3033B8585795A945DBBDF8A0C
ERR3666302,2019-11-27 06:38:28,2022-07-18 06:37:04,2519651,303066176,0,120,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/3666/ERR3666302/ERR3666302.lite.2,ERX3657907,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030129,SAMEA6230369,simple,37657,Silene latifolia,SAMEA6230369,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,FD683ADD1B03FCEB97247E33D4247E63,733589F2DBB116837FDD5DE7ABEB7307
ERR3666303,2019-11-27 06:38:28,2019-11-27 12:19:06,0,0,0,0,221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/666/ERR3666303.sralite.1,ERX3657908,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030130,SAMEA6230370,simple,37657,Silene latifolia,SAMEA6230370,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,14111773DB597B475BD20DFEDCE8E5A6,CF5D73069E8F8AF5632B4CEC0E617682
ERR3666304,2019-11-27 06:38:28,2022-07-14 16:35:32,3013925,391829849,0,130,160,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3666/ERR3666304/ERR3666304.lite.2,ERX3657909,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030131,SAMEA6230371,simple,37657,Silene latifolia,SAMEA6230371,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,D2C87DB829E4016269B8642893E6F7AA,F6AF40BADC3BB31E94A1F7D965F71635
ERR3666305,2019-11-27 06:38:28,2022-07-19 01:12:53,2890268,345478321,0,119,161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666305/ERR3666305.lite.2,ERX3657910,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030132,SAMEA6230372,simple,37657,Silene latifolia,SAMEA6230372,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,6C212D8FF5621885BE6BAD5F3C8B9992,3FE2E9785222DC0466BCBAC57997C722
ERR3666306,2019-11-27 06:38:28,2022-07-24 11:20:53,2450496,318643894,0,130,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3666/ERR3666306/ERR3666306.lite.2,ERX3657911,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030133,SAMEA6230373,simple,37657,Silene latifolia,SAMEA6230373,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,296F01377C07000328ED5D821EF9A5AC,7E917E669E3E0270E46AFC8FE20E739A
ERR3666307,2019-11-27 06:38:29,2022-07-29 21:55:07,3329414,400068257,0,120,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666307/ERR3666307.lite.2,ERX3657912,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030134,SAMEA6230374,simple,37657,Silene latifolia,SAMEA6230374,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,A991E6B2D1C62C19ED4FF8FA9BDFDAD3,4512135E284CA68D1D9F6F300576E038
ERR3666308,2019-11-27 06:38:29,2022-07-24 11:20:25,2103395,252777177,0,120,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR003/3666/ERR3666308/ERR3666308.lite.2,ERX3657913,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030135,SAMEA6230375,simple,37657,Silene latifolia,SAMEA6230375,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,6EC27DA1A30665990C8800C4605A21E4,3F617B5C4A014F23F9C65937666FD60F
ERR3666309,2019-11-27 06:38:29,2022-07-24 11:20:59,3694712,441195677,0,119,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR003/3666/ERR3666309/ERR3666309.lite.2,ERX3657914,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030136,SAMEA6230376,simple,37657,Silene latifolia,SAMEA6230376,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,5318DA7CE8ADA8A1D393096E8A58EEAD,F97E3DA8F2D17AD19A01BB7F438B1F8A
ERR3666310,2019-11-27 06:38:29,2022-07-19 01:20:47,2864779,371970030,0,129,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666310/ERR3666310.lite.2,ERX3657915,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030137,SAMEA6230377,simple,37657,Silene latifolia,SAMEA6230377,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,419E0FA2D2B35ACE528031059E2EE83B,C1F85FC8B1B6D26CB75202B0442D5510
ERR3666311,2019-11-27 06:38:29,2022-07-22 01:14:05,3217520,417908981,0,129,176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR003/3666/ERR3666311/ERR3666311.lite.2,ERX3657916,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030138,SAMEA6230378,simple,37657,Silene latifolia,SAMEA6230378,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,005843D4D346FDFF6C4CEB09BFAE98E7,06E5C6F5F596B6A683E95DC19BC91D3E
ERR3666312,2019-11-27 06:38:29,2022-07-22 16:13:34,4138346,494322711,0,119,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR003/3666/ERR3666312/ERR3666312.lite.2,ERX3657917,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030139,SAMEA6230379,simple,37657,Silene latifolia,SAMEA6230379,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,B8C16E237F77BBA819AE4CA5454EE478,5DEAB10FACC12689519CFAAC3E0344AB
ERR3666313,2019-11-27 06:38:29,2022-07-17 13:04:58,3443241,447117712,0,129,189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR003/3666/ERR3666313/ERR3666313.lite.2,ERX3657918,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030140,SAMEA6230380,simple,37657,Silene latifolia,SAMEA6230380,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,D9D2D4FF0C9A515C287F646111D211EF,D4088618790FCCA5CC2EF8F4608CFD61
ERR3666314,2019-11-27 06:38:29,2022-07-18 18:28:49,5255108,628311775,0,119,290,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR003/3666/ERR3666314/ERR3666314.lite.2,ERX3657919,unspecified,RAD-Seq,Reduced Representation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP117510,PRJEB34584,,591841,ERS4030141,SAMEA6230381,simple,37657,Silene latifolia,SAMEA6230381,,,,,,,no,,,,,ETH ZURICH,ERA2292747,,public,86E54B25B867D5B7AC12A5F9B2C198BD,4789DBCC60B1A4CAF42C271BD01C2013
SRR12853369,2021-11-01 00:17:46,2020-10-21 03:18:06,9096504,1851672804,5915782,203,549,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12853/SRR12853369/SRR12853369.lite.1,SRX9320483,Sample_GOR1414,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545008,SAMN16483817,simple,37657,Silene latifolia,Sample_GOR1414,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,B0AAB6DB9863B654D3AABD0700D1FDBA,304F8F897507CBB3332E069C6CBE481C
SRR12853368,2021-11-01 00:17:46,2020-10-21 03:09:59,2457585,505345354,1639378,205,175,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12853/SRR12853368/SRR12853368.lite.1,SRX9320484,Sample_GOR1465,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545009,SAMN16483818,simple,37657,Silene latifolia,Sample_GOR1465,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,663F9DE5859A4A7646909EEC785289A9,A81BE93E9367801DEB2ECE7026B03D2C
SRR12853365,2021-11-01 00:17:46,2020-10-21 03:11:48,6180745,1269654183,4112841,205,384,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12853/SRR12853365/SRR12853365.lite.1,SRX9320487,Sample_GOR3290,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545012,SAMN16483820,simple,37657,Silene latifolia,Sample_GOR3290,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,AF995B35C5AD36144F158446F3AF8CF4,939F8BD8865F4C31940BE0973A5AD894
SRR12853366,2021-11-01 00:17:46,2020-10-21 03:10:46,2243328,460898396,1493166,205,160,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12853/SRR12853366/SRR12853366.lite.1,SRX9320486,Sample_GOR348,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545011,SAMN16483819,simple,37657,Silene latifolia,Sample_GOR348,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,483ADD803DB32E3B424C5EFB5ACCBE0F,6642515E099DA3DE07443066B4292A24
SRR12853362,2021-11-01 00:17:46,2020-10-21 03:10:13,3323935,675789151,2155064,203,219,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12853/SRR12853362/SRR12853362.lite.1,SRX9320490,Sample_LEU1312,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545015,SAMN16483823,simple,37657,Silene latifolia,Sample_LEU1312,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,1BB770E141D50A8CCB178BB9D5778681,BAC7B53C39E99256DD4B26FF9B055BE5
SRR12853361,2021-11-01 00:17:46,2020-10-21 03:14:26,6786195,1359241322,4233666,200,413,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12853/SRR12853361/SRR12853361.lite.1,SRX9320491,Sample_LEU1373,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545016,SAMN16483824,simple,37657,Silene latifolia,Sample_LEU1373,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,2C2EFA2FE7B940B57AABC7628ECC895D,8C9558A9881056D729ADA6A70B8F7382
SRR12853360,2021-11-01 00:17:47,2020-10-21 03:14:14,5435832,1090065301,3402906,200,339,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12853/SRR12853360/SRR12853360.lite.1,SRX9320492,Sample_LEU2174,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545017,SAMN16483825,simple,37657,Silene latifolia,Sample_LEU2174,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,1F76E046B23A8DA6296932859B054F92,B692375D0EDAC6DEE418282B0A737120
SRR12853359,2021-11-01 00:17:47,2020-10-21 03:10:49,2343902,478500198,1535146,204,160,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12853/SRR12853359/SRR12853359.lite.1,SRX9320493,Sample_LEU2371,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545018,SAMN16483826,simple,37657,Silene latifolia,Sample_LEU2371,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,858BA8468676C898A3A1B34F56598F46,F589C466C01847FA17E73D90284B6752
SRR12853358,2021-11-01 00:17:47,2020-10-21 03:16:02,7741338,1547834267,4807559,199,463,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12853/SRR12853358/SRR12853358.lite.1,SRX9320494,Sample_LEU4169,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545019,SAMN16483827,simple,37657,Silene latifolia,Sample_LEU4169,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,261CD7DF3F7EE8242270019B742C4146,CE0C625CD493291AB50A47E093AF9E9E
SRR12853603,2021-11-01 00:17:59,2020-10-21 03:12:55,4107301,814052066,2493069,198,264,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12853/SRR12853603/SRR12853603.lite.1,SRX9320575,Sample_LEU4198,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545100,SAMN16483828,simple,37657,Silene latifolia,Sample_LEU4198,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,9F160830EBC8CDA02BED58CE88EFF015,64E2051A9DA359E5AE7B442177B2003A
SRR12853601,2021-11-01 00:17:59,2020-10-21 03:19:21,7070242,1431577743,4535831,202,431,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12853/SRR12853601/SRR12853601.lite.1,SRX9320577,Sample_SUR1229,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545102,SAMN16483829,simple,37657,Silene latifolia,Sample_SUR1229,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,91D131FF1F6AA182D294F2A4DC31C231,52150638EB4D109F770804FAFB47D684
SRR12853600,2021-11-01 00:17:59,2020-10-21 03:15:45,4242895,855973239,2696898,201,273,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12853/SRR12853600/SRR12853600.lite.1,SRX9320578,Sample_SUR1381,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545103,SAMN16483830,simple,37657,Silene latifolia,Sample_SUR1381,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,93ABA47AE5D611335261BD097B3372AD,1C40FB08409A7C9B13E5845CA1C8335E
SRR12853599,2021-11-01 00:17:59,2020-10-21 03:13:19,2133313,434613406,1390368,203,151,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR012/12853/SRR12853599/SRR12853599.lite.1,SRX9320579,Sample_SUR3231,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545104,SAMN16483831,simple,37657,Silene latifolia,Sample_SUR3231,,,,,female,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,35A7C5304B3791917706E5FE9A2738D7,5F8A61C1C45EDF1B5CC6694BCC4BB1F7
SRR12853598,2021-11-01 00:17:59,2020-10-21 03:14:12,5639658,1144410681,3637834,202,348,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR012/12853/SRR12853598/SRR12853598.lite.1,SRX9320580,Sample_SUR3232,RAD-Seq,Reduced Representation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP287913,PRJNA669447,,669447,SRS7545105,SAMN16483832,simple,37657,Silene latifolia,Sample_SUR3232,,,,,male,,no,,,,,UPPSALA UNIVERSITY,SRA1145825,,public,26977ED3AE47285A65E9517B863A50B5,843B9EC16CCCCC9FE7615BC6B8A835FE
